GEOID,DU_WeightedFrequency,StdErrWgtFreq,MOE_freq,DUpercent_prevalenceinPUMA,StdErrofRowPercent,MOE_percent,CV_Percent,Poordu_WeightedFrequency,Poordu_StdErrWgtFreq,Poordu_MOE_freq,Poordu_percent,Poordu_StdErrofRowPercent,Poordu_MOE_percent,Poordu_CV_Percent,Renter_DU_WeightedFrequency,Renter_StdErrWgtFreq,Renter_MOE_freq,Renter_percent,Renter_StdErrofRowPercent,Renter_MOE_percent,Renter_CV_Percent,White_DU_WeightedFrequency,White_StdErrWgtFreq,White_MOE_freq,White_percent,White_StdErrofRowPercent,White_MOE_percent,White_CV_Percent,Black_DU_WeightedFrequency,Black_StdErrWgtFreq,Black_MOE_freq,Black_percent,Black_StdErrofRowPercent,Black_MOE_percent,Black_CV_Percent,AIAN_DU_WeightedFrequency,AIAN_StdErrWgtFreq,AIAN_MOE_freq,AIAN_percent,AIAN_StdErrofRowPercent,AIAN_MOE_percent,AIAN_CV_Percent,Asian_DU_WeightedFrequency,Asian_StdErrWgtFreq,Asian_MOE_freq,Asian_percent,Asian_StdErrofRowPercent,Asian_MOE_percent,Asian_CV_Percent,NHOPI_DU_WeightedFrequency,NHOPI_StdErrWgtFreq,NHOPI_MOE_freq,NHOPI_percent,NHOPI_StdErrofRowPercent,NHOPI_MOE_percent,NHOPI_CV_Percent,Hispanic_DU_WeightedFrequency,Hispanic_StdErrWgtFreq,Hispanic_MOE_freq,Hispanic_percent,Hispanic_StdErrofRowPercent,Hispanic_MOE_percent,Hispanic_CV_Percent,Other_DU_WeightedFrequency,Other_StdErrWgtFreq,Other_MOE_freq,Other_percent,Other_StdErrofRowPercent,Other_MOE_percent,Other_CV_Percent,Multi_DU_WeightedFrequency,Multi_StdErrWgtFreq,Multi_MOE_freq,Multi_percent,Multi_StdErrofRowPercent,Multi_MOE_percent,Multi_CV_Percent,White_Poordu_WeightedFrequency,White_Poordu_StdErrWgtFreq,White_Poordu_MOE_freq,White_Poordu_percent,White_Poordu_StdErrofRowPercent,White_Poordu_MOE_percent,White_Poordu_CV_Percent,Black_Poordu_WeightedFrequency,Black_Poordu_StdErrWgtFreq,Black_Poordu_MOE_freq,Black_Poordu_percent,Black_Poordu_StdErrofRowPercent,Black_Poordu_MOE_percent,Black_Poordu_CV_Percent,AIAN_Poordu_WeightedFrequency,AIAN_Poordu_StdErrWgtFreq,AIAN_Poordu_MOE_freq,AIAN_Poordu_percent,AIAN_Poordu_StdErrofRowPercent,AIAN_Poordu_MOE_percent,AIAN_Poordu_CV_Percent,Asian_Poordu_WeightedFrequency,Asian_Poordu_StdErrWgtFreq,Asian_Poordu_MOE_freq,Asian_Poordu_percent,Asian_Poordu_StdErrofRowPercent,Asian_Poordu_MOE_percent,Asian_Poordu_CV_Percent,NHOPI_Poordu_WeightedFrequency,NHOPI_Poordu_StdErrWgtFreq,NHOPI_Poordu_MOE_freq,NHOPI_Poordu_percent,NHOPI_Poordu_StdErrofRowPercent,NHOPI_Poordu_MOE_percent,NHOPI_Poordu_CV_Percent,Hisp_Poordu_WeightedFrequency,Hisp_Poordu_StdErrWgtFreq,Hisp_Poordu_MOE_freq,Hisp_Poordu_percent,Hisp_Poordu_StdErrofRowPercent,Hisp_Poordu_MOE_percent,Hisp_Poordu_CV_Percent,Other_Poordu_WeightedFrequency,Other_Poordu_StdErrWgtFreq,Other_Poordu_MOE_freq,Other_Poordu_percent,Other_Poordu_StdErrofRowPercent,Other_Poordu_MOE_percent,Other_Poordu_CV_Percent,Multi_Poordu_WeightedFrequency,Multi_Poordu_StdErrWgtFreq,Multi_Poordu_MOE_freq,Multi_Poordu_percent,Multi_Poordu_StdErrofRowPercent,Multi_Poordu_MOE_percent,Multi_Poordu_CV_Percent
5323302,177,111.87661,184.0370235,0.1468,0.0907,0.1492015,0.6177,177,111.87661,184.0370235,2.6701,1.4668,2.412886,0.5493,11,11,18.095,0.0653,0.0666,0.109557,1.0198,135,107.05664,176.1081728,0.155,0.1211,0.1992095,0.7813,,,,,,,,,,,,,,,19,19,31.255,0.1066,0.1086,0.178647,1.0189,,,,,,,,,,,,,,,,,,,,,,23,23,37.835,0.2059,0.2102,0.345779,1.0205,135,107.05664,176.1081728,2.6153,1.9202,3.158729,0.7342,,,,,,,,,,,,,,,19,19,31.255,7.9832,6.85,11.26825,0.8581,,,,,,,,,,,,,,,,,,,,,,23,23,37.835,3.438,3.6686,6.034847,1.0671
5323303,463,202.56542,333.2201159,0.293,0.1283,0.2110535,0.4377,463,202.56542,333.2201159,3.6517,1.3903,2.2870435,0.3807,361,177.90693,292.6568999,0.5433,0.2664,0.438228,0.4904,225,142.57936,234.5430472,0.2387,0.1536,0.252672,0.6433,113,113,185.885,3.8047,3.4551,5.6836395,0.9081,,,,,,,,54,37.42826,61.5694877,0.1267,0.087,0.143115,0.6863,,,,,,,,150,112.20071,184.570168,1.2959,1.0187,1.6757615,0.7861,44,44,72.38,0.9314,0.9758,1.605191,1.0477,27,27,44.415,0.2075,0.2027,0.3334415,0.9767,225,142.57936,234.5430472,3.041,1.671,2.748795,0.5495,113,113,185.885,23.7895,14.4162,23.714649,0.606,,,,,,,,54,37.42826,61.5694877,2.142,1.2749,2.0972105,0.5952,,,,,,,,150,109.57189,180.2457591,8.2736,5.5191,9.0789195,0.6671,44,44,72.38,4.1746,5.0213,8.2600385,1.2028,27,27,44.415,2.3057,2.5026,4.116777,1.0854
5323304,895,236.06329,388.3241121,0.5923,0.1411,0.2321095,0.2381,895,236.06329,388.3241121,5.9786,1.4289,2.3505405,0.239,574,190.32013,313.0766139,0.8804,0.2651,0.4360895,0.3012,243,129.96586,213.7938397,0.3563,0.1923,0.3163335,0.5396,87,51.53639,84.77736155,2.7956,1.6269,2.6762505,0.5819,,,,,,,,266,122.45816,201.4436732,0.4294,0.1958,0.322091,0.4558,,,,,,,,277,149.1656,245.377412,2.3338,1.1759,1.9343555,0.5039,240,148.29489,243.9450941,6.268,3.1986,5.261697,0.5103,59,59,97.055,0.4487,0.4577,0.7529165,1.0201,243,129.96586,213.7938397,4.618,2.1421,3.5237545,0.4638,87,47.7957,78.6239265,10.8209,6.2303,10.2488435,0.5758,,,,,,,,266,122.45816,201.4436732,5.3901,2.1803,3.5865935,0.4045,,,,,,,,277,147.62307,242.8399502,7.4442,4.6586,7.663397,0.6258,240,136.01593,223.7462049,19.9005,13.5248,22.248296,0.6796,59,59,97.055,2.2657,2.4836,4.085522,1.0961
5323305,585,175.61997,288.8948507,0.3749,0.1084,0.178318,0.2892,585,175.61997,288.8948507,5.2846,1.1525,1.8958625,0.2181,206,123.63201,203.3746565,0.5588,0.3102,0.510279,0.5552,181,67.27648,110.6698096,0.2089,0.0815,0.1340675,0.3903,,,,,,,,,,,,,,,105,49.78202,81.8914229,0.2162,0.0999,0.1643355,0.4624,114,114,187.53,69.0909,19.0788,31.384626,0.2761,71,57.83814,95.1437403,0.9063,0.6456,1.062012,0.7123,128,113.92629,187.4087471,3.9264,3.1716,5.217282,0.8078,57,57,93.765,0.3877,0.3632,0.597464,0.9368,181,67.27648,110.6698096,3.9667,1.2461,2.0498345,0.3141,,,,,,,,,,,,,,,105,49.78202,81.8914229,3.5678,1.9706,3.241637,0.5523,114,114,187.53,88.3721,1.3701,2.2538145,0.0155,71,57.31841,94.28878445,4.3135,1.4656,2.410912,0.3398,128,112.04285,184.3104883,17.9775,6.1034,10.040093,0.3395,57,57,93.765,2.5687,1.6391,2.6963195,0.6381
5323306,355,109.31949,179.8305611,0.2721,0.0877,0.1442665,0.3224,355,109.31949,179.8305611,5.083,1.362,2.24049,0.2679,145,86.10677,141.6456367,0.8452,0.4926,0.810327,0.5828,123,48.8403,80.3422935,0.1262,0.0476,0.078302,0.3772,,,,,,,,17,17,27.965,2.3578,2.4867,4.0906215,1.0546,60,60,98.7,0.5209,0.5187,0.8532615,0.9958,,,,,,,,137,84.13902,138.4086879,1.1924,0.7108,1.169266,0.5961,126,90.02735,148.0949908,3.499,2.4867,4.0906215,0.7107,29,29,47.705,0.202,0.1963,0.3229135,0.9715,123,48.8403,80.3422935,2.6131,0.9584,1.576568,0.3668,,,,,,,,17,17,27.965,16.6667,17.3153,28.4836685,1.0389,60,60,98.7,15.873,14.578,23.98081,0.9184,,,,,,,,137,81.65047,134.3150232,10.0809,3.7285,6.1333825,0.3699,126,86.35585,142.0553733,18.314,5.9088,9.719976,0.3226,29,29,47.705,3.776,3.5074,5.769673,0.9289
5323307,930,226.83061,373.1363535,0.7432,0.1739,0.2860655,0.234,930,226.83061,373.1363535,6.6605,1.684,2.77018,0.2528,470,196.01531,322.445185,1.0794,0.4542,0.747159,0.4208,465,233.52007,384.1405152,0.6956,0.3462,0.569499,0.4976,11,11,18.095,0.1102,0.1132,0.186214,1.0269,194,79.43079,130.6636496,6.9509,2.7527,4.5281915,0.396,4,4,6.58,0.0274,0.0282,0.046389,1.0284,,,,,,,,159,64.10636,105.4549622,0.659,0.2804,0.461258,0.4255,64,44.80095,73.69756275,0.5378,0.4008,0.659316,0.7453,192,85.99128,141.4556556,1.2208,0.4928,0.810656,0.4037,465,233.52007,384.1405152,6.7158,3.1132,5.121214,0.4636,11,11,18.095,0.7171,0.8086,1.330147,1.1277,194,78.65367,129.3852872,22.0204,7.3548,12.098646,0.334,4,4,6.58,0.269,0.3026,0.497777,1.1248,,,,,,,,159,61.82419,101.7007926,5.1741,1.8186,2.991597,0.3515,64,43.40795,71.40607775,6.293,5.0618,8.326661,0.8043,192,82.56311,135.816316,9.3659,3.2689,5.3773405,0.349
5323308,1475,343.70027,565.3869442,1.1197,0.2454,0.403683,0.2192,1475,343.70027,565.3869442,7.0045,1.1089,1.8241405,0.1583,998,352.51578,579.8884581,1.8137,0.5825,0.9582125,0.3212,489,272.3456,448.008512,0.8536,0.4675,0.7690375,0.5477,320,119.66098,196.8423121,1.6048,0.5922,0.974169,0.369,,,,,,,,135,82.55831,135.80842,0.8442,0.5093,0.8377985,0.6034,36,36,59.22,0.9109,0.82,1.3489,0.9002,393,140.6085,231.3009825,1.5288,0.4908,0.807366,0.321,127,60.65167,99.77199715,0.8681,0.3864,0.635628,0.4451,368,142.29898,234.0818221,1.9661,0.7398,1.216971,0.3763,489,272.3456,448.008512,8.8732,4.2691,7.0226695,0.4811,320,116.52713,191.6871289,5.8651,2.1068,3.465686,0.3592,,,,,,,,135,81.97561,134.8498785,6.8285,3.8893,6.3978985,0.5696,36,36,59.22,2.6886,2.4801,4.0797645,0.9224,393,136.52472,224.5831644,8.2338,2.4801,4.0797645,0.3012,127,58.60461,96.40458345,4.6065,1.8827,3.0970415,0.4087,368,140.703,231.456435,9.5709,2.9934,4.924143,0.3128
5323309,1208,223.29325,367.3173963,0.9113,0.1725,0.2837625,0.1893,1208,223.29325,367.3173963,5.6866,0.8619,1.4178255,0.1516,763,195.78719,322.0699276,1.3113,0.3775,0.6209875,0.2879,164,82.21618,135.2456161,0.3181,0.1611,0.2650095,0.5063,223,110.22931,181.327215,1.2667,0.5944,0.977788,0.4693,,,,,,,,440,175.61891,288.893107,1.5304,0.5959,0.9802555,0.3894,201,140.8543,231.7053235,6.5133,4.1612,6.845174,0.6389,180,86.68405,142.5952623,0.7904,0.3684,0.606018,0.4661,180,86.68405,142.5952623,1.1652,0.5464,0.898828,0.4689,,,,,,,,164,82.21618,135.2456161,3.7727,1.9273,3.1704085,0.5109,223,110.22931,181.327215,4.6662,1.742,2.86559,0.3733,,,,,,,,440,175.61891,288.893107,12.7944,4.191,6.894195,0.3276,201,133.83697,220.1618157,16.9764,8.7281,14.3577245,0.5141,180,85.46929,140.5969821,3.7563,1.6117,2.6512465,0.4291,180,83.82223,137.8875684,4.7256,2.1954,3.611433,0.4646,,,,,,,
5323310,1315,369.0437,607.0768865,0.9435,0.2724,0.448098,0.2887,1315,369.0437,607.0768865,6.7983,1.5281,2.5137245,0.2248,816,328.24362,539.9607549,1.5187,0.5931,0.9756495,0.3905,248,95.69091,157.411547,0.4006,0.1613,0.2653385,0.4026,142,88.28576,145.2300752,0.9563,0.551,0.906395,0.5761,,,,,,,,380,177.67632,292.2775464,1.102,0.4938,0.812301,0.4481,15,15,24.675,1.8703,2.0267,3.3339215,1.0836,518,297.45399,489.3118136,2.7581,1.482,2.43789,0.5373,425,296.00709,486.9316631,6.0096,3.9634,6.519793,0.6595,105,77.30459,127.1660506,0.5436,0.3763,0.6190135,0.6922,248,95.69091,157.411547,4.3056,1.6396,2.697142,0.3808,142,88.01061,144.7774535,3.1989,1.3476,2.216802,0.4213,,,,,,,,380,177.67632,292.2775464,10.431,4.2002,6.909329,0.4027,15,15,24.675,8.1081,8.827,14.520415,1.0887,518,296.2661,487.3577345,11.0119,4.9227,8.0978415,0.447,425,287.28731,472.587625,22.1816,10.3841,17.0818445,0.4681,105,77.02968,126.7138236,3.2854,2.2502,3.701579,0.6849
5323311,1869,556.00517,914.6285047,1.3887,0.3954,0.650433,0.2847,1869,556.00517,914.6285047,9.8343,2.5763,4.2380135,0.262,782,273.65512,450.1626724,1.3218,0.4741,0.7798945,0.3587,785,447.82753,736.6762869,1.3372,0.73740000000000006,1.213023,0.5515,326,128.33258,211.1070941,1.772,0.667,1.097215,0.3764,,,,,,,,451,344.89636,567.3545122,2.0358,1.5704,2.583308,0.7714,,,,,,,,273,128.97044,212.1563738,0.9443,0.4409,0.7252805,0.4669,242,130.74641,215.0778445,1.2786,0.6799,1.1184355,0.5318,65,33.15305,54.53676725,0.4645,0.217,0.356965,0.4672,785,447.82753,736.6762869,14.6839,7.4035,12.1787575,0.5042,326,126.95301,208.8377015,7.4668,3.286,5.40547,0.4401,,,,,,,,451,344.41593,566.5642049,13.2491,8.9385,14.7038325,0.6746,,,,,,,,273,128.08721,210.7034605,5.6265,2.4572,4.042094,0.4367,242,130.12302,214.0523679,6.1049,3.2984,5.425868,0.5403,65,32.5068,53.473686,3.8416,1.8088,2.975476,0.4708
5323312,578,202.02692,332.3342834,0.5514,0.1855,0.3051475,0.3365,578,202.02692,332.3342834,5.5337,1.8328,3.014956,0.3312,402,162.60766,267.4896007,1.0946,0.4267,0.7019215,0.3899,128,99.24528,163.2584856,0.185,0.1402,0.230629,0.7578,128,89.66117,147.4926247,1.4992,1.0136,1.667372,0.6761,81,81,133.245,6.6393,5.5111,9.0657595,0.8301,106,72.93833,119.9835529,0.9859,0.6463,1.0631635,0.6556,,,,,,,,181,90.2732,148.499414,1.6837,0.8269,1.3602505,0.4911,46,39.19024,64.4679448,1.3053,1.0313,1.6964885,0.79,89,48.62227,79.98363415,0.8032,0.4254,0.699783,0.5296,128,99.24528,163.2584856,3.1785,2.2624,3.721648,0.7118,128,89.26926,146.8479327,4.8503,3.183,5.236035,0.6563,81,81,133.245,11.2656,7.8481,12.9101245,0.6966,106,72.59673,119.4216209,8.6109000000000009,5.1714,8.506953,0.6006,,,,,,,,181,87.5595,144.0353775,11.5581,3.9236,6.454322,0.3395,46,37.86159,62.28231555,16.9742,9.901,16.287145,0.5833,89,48.13968,79.1897736,5.768,2.7883,4.5867535,0.4834
5323313,968,254.12964,418.0432578,0.9624,0.2324,0.382298,0.2415,968,254.12964,418.0432578,6.4602,1.3857,2.2794765,0.2145,607,219.15947,360.5173282,1.4236,0.5028,0.827106,0.3532,34,23.32381,38.36766745,0.0905,0.0633,0.1041285,0.6996,410,180.29386,296.5833997,2.328,1.0999,1.8093355,0.4725,133,133,218.785,14.5197,10.264,16.88428,0.7069,326,122.79862,202.0037299,1.2835,0.4005,0.6588225,0.3121,,,,,,,,117,109.78502,180.5963579,1.1583,1.0404,1.711458,0.8982,7,7,11.515,0.1397,0.14,0.2303,1.0017,58,39.70989,65.32276905,0.4227,0.3051,0.5018895,0.7218,34,23.32381,38.36766745,1.6983,1.0646,1.751267,0.6269,410,178.81312,294.1475824,8.6553,3.7492,6.167434,0.4332,133,133,218.785,34.5455,3.5891,5.9040695,0.1039,326,122.79862,202.0037299,7.3127,1.842,3.03009,0.2519,,,,,,,,117,109.58558,180.2682791,4.3301,3.8218,6.286861,0.8826,7,7,11.515,0.3534,0.3568,0.586936,1.0097,58,38.90758,64.0029691,4.1429,3.1368,5.160036,0.7572
5323314,463,364.73621,599.9910655,0.4568,0.3527,0.5801915,0.7721,463,364.73621,599.9910655,3.3209,2.4701,4.0633145,0.7438,428,365.62276,601.4494402,0.7457,0.6177,1.0161165,0.8284,364,364,598.78,0.5572,0.5476,0.900802,0.9827,,,,,,,,,,,,,,,64,64,105.28,0.3842,0.3851,0.6334895,1.0023,,,,,,,,35,35,57.575,0.498,0.4672,0.768544,0.9381,9,9,14.805,0.3881,0.3524,0.579698,0.908,26,26,42.77,0.2599,0.2576,0.423752,0.9911,364,364,598.78,5.0647,4.7859,7.8728055,0.9449,,,,,,,,,,,,,,,64,64,105.28,2.2607,2.1834,3.591693,0.9658,,,,,,,,35,35,57.575,2.1174,1.8727,3.0805915,0.8844,9,9,14.805,1.0345,0.8035,1.3217575,0.7767,26,26,42.77,1.5055,1.5501,2.5499145,1.0296
5323315,224,89.59143,147.3779024,0.2362,0.097,0.159565,0.4107,224,89.59143,147.3779024,1.8983,0.7495,1.2329275,0.3948,224,89.59143,147.3779024,0.3412,0.1405,0.2311225,0.4117,46,46,75.67,0.0862,0.0886,0.145747,1.0273,,,,,,,,,,,,,,,140,78.4546,129.057817,0.5464,0.3065,0.5041925,0.5611,,,,,,,,38,38,62.51,0.527,0.5211,0.8572095,0.9889,38,38,62.51,1.884,1.9404,3.191958,1.03,,,,,,,,46,46,75.67,0.7511,0.7582,1.247239,1.0094,,,,,,,,,,,,,,,140,78.4546,129.057817,4.6144,2.3129,3.8047205,0.5012,,,,,,,,38,38,62.51,4.328,3.6335,5.9771075,0.8395,38,38,62.51,14.3396,13.2535,21.8020075,0.9243,,,,,,,
5323316,84,45.80802,75.3541929,0.0805,0.0446,0.073367,0.5543,84,45.80802,75.3541929,1.2929,0.6948,1.142946,0.5374,59,40.71548,66.9769646,0.138,0.095,0.156275,0.6883,51,34.92492,57.4514934,0.0639,0.0436,0.071722,0.6831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,54.285,0.52,0.5311,0.8736595,1.0213,,,,,,,,33,33,54.285,0.3383,0.3415,0.5617675,1.0095,51,34.92492,57.4514934,1.1636,0.7735,1.2724075,0.6647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,54.285,8.871,8.0596,13.258042,0.9085,,,,,,,,33,33,54.285,4.6742,4.2087,6.9233115,0.9004
5323317,629,284.13927,467.4090992,0.6291,0.2847,0.4683315,0.4525,629,284.13927,467.4090992,4.3572,1.9903,3.2740435,0.4568,576,252.12497,414.7455757,1.2168,0.525,0.863625,0.4315,423,273.75559,450.3279456,0.613,0.3971,0.6532295,0.6477,32,32,52.64,1.3045,1.3249,2.1794605,1.0156,17,17,27.965,4.1463,4.3448,7.147196,1.0479,120,67.56848,111.1501496,0.7415,0.4271,0.7025795,0.576,16,16,26.32,8.6486,8.4904,13.966708,0.9817,110,90.1575,148.3090875,1.7642,1.437,2.363865,0.8145,,,,,,,,21,21,34.545,0.2117,0.212,0.34874,1.0011,423,273.75559,450.3279456,5.3477,3.3123,5.4487335,0.6194,32,32,52.64,3.0389,3.0709,5.0516305,1.0105,17,17,27.965,9.9415,12.3624,20.336148,1.2435,120,67.28249,110.6796961,3.4904,1.893,3.113985,0.5424,16,16,26.32,17.5824,16.0944,26.475288,0.9154,110,89.97222,148.0043019,7.7904,5.9053,9.7142185,0.758,,,,,,,,21,21,34.545,1.3834,1.2477,2.0524665,0.9019
5323318,425,217.60859,357.9661306,0.3877,0.1942,0.319459,0.5009,425,217.60859,357.9661306,3.3908,1.7511,2.8805595,0.5164,395,218.94006,360.1563987,0.795,0.4345,0.7147525,0.5466,56,25.40669,41.79400505,0.0801,0.0362,0.059549,0.4523,,,,,,,,41,41,67.445,8.7234,7.0065,11.5256925,0.8032,72,50.06496,82.3568592,0.4444,0.2988,0.491526,0.6723,,,,,,,,222,199.23855,327.7474148,2.1422,1.8114,2.979753,0.8456,200,200,329,6.0551,4.9981,8.2218745,0.8254,56,51.90376,85.3816852,0.4368,0.4131,0.6795495,0.9458,56,25.21375,41.47661875,1.0624,0.5097,0.8384565,0.4798,,,,,,,,41,41,67.445,33.3333,7.7556,12.757962,0.2327,72,49.95998,82.1841671,3.8627,2.6399,4.3426355,0.6834,,,,,,,,222,198.76619,326.9703826,12.9295,8.5111,14.0007595,0.6583,200,200,329,15.163,9.1726,15.088927,0.6049,56,51.84593,85.28655485,6.3564,5.8687,9.6540115,0.9233
5323501,399,155.21397,255.3269807,0.3064,0.1116,0.183582,0.3642,399,155.21397,255.3269807,4.4011,1.5136,2.489872,0.3439,77,34.89807,57.40732515,0.237,0.1037,0.1705865,0.4374,194,81.89399,134.7156136,0.1903,0.0735,0.1209075,0.3863,21,21,34.545,0.5731,0.5709,0.9391305,0.996,23,13.27592,21.8388884,1.4603,0.8358,1.374891,0.5723,100,100,164.5,1.5805,1.6057,2.6413765,1.016,,,,,,,,35,25.35251,41.70487895,0.3808,0.2656,0.436912,0.6973,,,,,,,,61,38.76209,63.76363805,0.443,0.2648,0.435596,0.5978,194,81.89399,134.7156136,3.0237,1.1636,1.914122,0.3848,21,21,34.545,5.1724,7.1674,11.790373,1.3857,23,13.1638,21.654451,7.5658,4.3684,7.186018,0.5774,100,100,164.5,25.5754,19.6595,32.3398775,0.7687,,,,,,,,35,25.19615,41.44766675,4.397,3.1055,5.1085475,0.7063,,,,,,,,61,38.64971,63.57877295,5.0961,3.344,5.50088,0.6562
5323502,819,271.58263,446.7534264,0.5896,0.1823,0.2998835,0.3092,819,271.58263,446.7534264,5.3234,1.7623,2.8989835,0.3311,313,120.02291,197.437687,0.7362,0.2815,0.4630675,0.3823,695,270.28712,444.6223124,0.6656,0.244,0.40138,0.3666,9,9,14.805,0.2731,0.2752,0.452704,1.008,20,20,32.9,1.9048,1.5244,2.507638,0.8003,20,20,32.9,0.2941,0.3002,0.493829,1.0206,,,,,,,,119,66.09841,108.7318845,0.8004,0.4524,0.744198,0.5652,40,40,65.8,0.9035,0.8733,1.4365785,0.9665,35,24.06242,39.5826809,0.2049,0.1395,0.2294775,0.6808,695,270.28712,444.6223124,6.2976,2.4861,4.0896345,0.3948,9,9,14.805,1.3534,1.2913,2.1241885,0.9541,20,20,32.9,8.9286,4.6463,7.6431635,0.5204,20,20,32.9,6.2305,5.6835,9.3493575,0.9122,,,,,,,,119,65.08515,107.0650718,4.0573,2.3851,3.9234895,0.5878,40,40,65.8,3.6765,3.2382,5.326839,0.8808,35,24.00972,39.4959894,1.8677,1.3977,2.2992165,0.7484
5324100,1447,394.70495,649.2896428,1.2288,0.3467,0.5703215,0.2822,1447,394.70495,649.2896428,9.8482,2.5263,4.1557635,0.2565,664,275.91507,453.8802902,2.4253,0.9813,1.6142385,0.4046,997,313.4677,515.6543665,0.9953,0.3195,0.5255775,0.321,,,,,,,,51,51,83.895,4.1329,4.0051,6.5883895,0.9691,60,48.69497,80.10322565,4.0486,2.9246,4.810967,0.7224,2,2,3.29,0.9479,1.0567,1.7382715,1.1148,202,96.37492,158.5367434,1.5854,0.7819,1.2862255,0.4932,,,,,,,,337,190.64758,313.6152691,3.0855,1.8215,2.9963675,0.5903,997,313.4677,515.6543665,8.2234,2.3655,3.8912475,0.2877,,,,,,,,51,51,83.895,35.6643,25.1487,41.3696115,0.7052,60,47.49737,78.13317365,24,5.8785,9.6701325,0.2449,2,0,0,100,0,0,0,202,94.99098,156.2601621,10.0798,5.0175,8.2537875,0.4978,,,,,,,,337,189.8517,312.3060465,19.0181,10.2691,16.8926695,0.54
5325301,534,269.05065,442.5883193,0.4758,0.2427,0.3992415,0.5102,534,269.05065,442.5883193,4.3162,1.9877,3.2697665,0.4605,425,259.334,426.60443,1.0549,0.6527,1.0736915,0.6187,187,85.98183,141.4401104,0.238,0.112,0.18424,0.4707,179,100.15114,164.7486253,2.1074,1.1995,1.9731775,0.5692,,,,,,,,62,52.33546,86.0918317,0.9527,0.7841,1.2898445,0.8231,,,,,,,,63,48.03384,79.0156668,0.6598,0.4729,0.7779205,0.7168,59,46.96027,77.24964415,1.9143,1.3976,2.299052,0.7301,47,33.54475,55.18111375,0.3303,0.2391,0.3933195,0.7238,187,85.98183,141.4401104,2.5253,1.1373,1.8708585,0.4504,179,99.71927,164.0381992,9.3865,4.3558,7.165291,0.464,,,,,,,,62,52.24667,85.94577215,5.0202,3.5269,5.8017505,0.7025,,,,,,,,63,47.79846,78.6284667,5.7534,4.2774,7.036323,0.7434,59,45.97981,75.63678745,17.4556,11.5453,18.9920185,0.6614,47,33.48134,55.0768043,3.5153,2.1942,3.609459,0.6242
5325302,976,333.31892,548.3096234,0.9686,0.3013,0.4956385,0.3111,976,333.31892,548.3096234,6.7919,1.9219,3.1615255,0.283,535,180.60143,297.0893524,1.4376,0.4395,0.7229775,0.3057,501,146.72636,241.3648622,1.0211,0.2795,0.4597775,0.2737,29,20.18663,33.20700635,0.2232,0.1461,0.2403345,0.6545,48,48,78.96,2.277,2.1925,3.6066625,0.9629,109,93.37559,153.6028456,0.9432,0.7796,1.282442,0.8265,45,45,74.025,3.2538,3.1304,5.149508,0.9621,206,113.69312,187.0251824,1.1681,0.6332,1.041614,0.5421,94,59.71599,98.23280355,1.5169,0.8929,1.4688205,0.5886,150,134.46979,221.2028046,0.8609,0.7459,1.2270055,0.8664,501,146.72636,241.3648622,9.46,2.2054,3.627883,0.2331,29,20.0962,33.058249000000004,0.7331,0.4229,0.6956705,0.5769,48,48,78.96,18.75,6.5826,10.828377,0.3511,109,93.23319,153.3685976,8.5625,6.4356,10.586562,0.7516,45,45,74.025,10.3926,10.9849,18.0701605,1.057,206,111.91755,184.1043698,11.7045,5.7378,9.438681,0.4902,94,57.06137,93.86595365,10.2063,8.2334,13.543943,0.8067,150,134.33168,220.9756136,6.7114,5.3833,8.8555285,0.8021
5325303,653,252.88313,415.9927489,0.6375,0.2361,0.3883845,0.3703,653,252.88313,415.9927489,8.183,2.3731,3.9037495,0.29,350,223.11992,367.0322684,1.2862,0.7448,1.225196,0.5791,320,135.86896,223.5044392,0.4339,0.181,0.297745,0.4172,58,36.76445,60.47752025,1.7282,1.0141,1.6681945,0.5868,24,24,39.48,1.7725,1.8491,3.0417695,1.0432,5,5,8.225,0.0689,0.069,0.113505,1.001,12,12,19.74,0.9412,0.7935,1.3053075,0.8431,59,43.19722,71.0594269,0.5314,0.3504,0.576408,0.6594,14,14,23.03,0.5771,0.5303,0.8723435,0.9189,220,144.21642,237.2360109,1.6907,1.0256,1.687112,0.6066,320,135.86896,223.5044392,5.903,2.1979,3.6155455,0.3723,58,34.63277,56.97090665,25,9.0326,14.858627,0.3613,24,24,39.48,15.6863,10.63,17.48635,0.6777,5,5,8.225,1.1261,1.1083,1.8231535,0.9842,12,12,19.74,4.8,3.146,5.17517,0.6554,59,42.82912,70.4539024,4.1637,2.2328,3.672956,0.5363,14,14,23.03,6.6986,7.2271,11.8885795,1.0789,220,142.91148,235.0893846,17.3092,5.0864,8.367128,0.2939
